attr0,attr1,attr2,attr3,cls
-9.00951732542,-2.8874646839,0.686499206333,0.634209550547,1
-7.73603539474,-2.82202943411,0.303374012432,0.0829838679657,1
8.79891627168,-7.42335623854,0.323374965205,0.828759752405,0
-10.7520261053,-3.15574432394,0.576976886094,0.0542315594493,1
-7.74861378056,-5.38005105081,0.0841221848543,0.150584738474,1
-9.33589361475,-0.530394927422,0.706821652465,0.00240474692869,1
-8.32001869559,-1.75636072006,0.867070833566,0.445294819551,1
-10.5312518902,-4.31319903322,0.679094417375,0.947143399019,1
6.22870708526,-6.63403738902,0.368330516674,0.650599808595,0
6.54569958058,-6.55791803777,0.302279035367,0.907285316852,0
-8.82533036422,-3.08276226653,0.326874934188,0.46450073421,1
-7.64908344834,-4.92673179991,0.831092209131,0.546390370049,1
-10.8747739114,-4.51795038627,0.689823229333,0.113596516608,1
6.4985080147,-8.19332717093,0.489262003671,0.124497472377,0
-7.90277477668,-2.68055675691,0.930800846009,0.79791595845,1
6.56759527981,-4.29691978013,0.143005936124,0.757615919998,0
5.70750269553,-6.37907029584,0.124643842308,0.35622884504,0
8.59749668464,-6.24693369271,0.446260535264,0.0998265211838,0
-7.44100710036,-4.5929058792,0.34055809035,0.182653342705,1
-6.91826524852,-0.426212824052,0.647736053505,0.479534223485,1
6.57247037222,-8.28978416421,0.823375254291,0.730840040103,0
7.1047424035,-5.21395072257,0.317987287248,0.136557319449,0
8.21513397219,-6.91370221908,0.00238975752654,0.975115968386,0
6.81454987581,-4.72164669064,0.215746042755,0.174090251849,0
-6.87114011157,-0.296712418858,0.875445468109,0.433368442341,1
-7.37426547362,-3.86755163897,0.23272455699,0.641734629074,1
-8.69451525104,-2.17869856811,0.163045359638,0.533476667073,1
-8.32793010288,-6.78275015891,0.949282134835,0.788140006254,1
7.99879475189,-6.39976134958,0.0570346149334,0.0261833775477,0
-7.05614087552,-4.14382985094,0.0379336119128,0.80328568575,1
7.05237903908,-8.74185936752,0.567357240637,0.160827253524,0
6.43532402649,-5.92522968065,0.964938927001,0.965014479821,0
7.77617378942,-9.16763541165,0.227338933214,0.885595029853,0
-9.50612856656,-1.57419266115,0.90266646327,0.310506279066,1
6.32347247149,-4.5950735283,0.244706843423,0.698616183609,0
8.68551398174,-5.83946256985,0.266761239561,0.328778839498,0
-7.47714895207,-3.12304835536,0.184899136301,0.969521440056,1
-9.09134471253,-1.10246104503,0.0807608758793,0.36489791825,1
6.69854497399,-8.94656885656,0.15674512627,0.163526245912,0
-7.27030898912,-3.39821446624,0.435832055799,0.69760983598,1
-7.41940684136,-4.80596904349,0.686020684697,0.81026126651,1
8.00021253474,-5.40029136969,0.263147939464,0.471187732401,0
6.84468449707,-7.89525826207,0.200402023676,0.370823242085,0
-8.98778407913,-3.01238241597,0.0975653631841,0.429769655074,1
3.76860803747,-2.5321165515,0.30173356651,0.460537026488,0
-7.49587435519,-4.82908480608,0.262858603089,0.191169901251,1
6.64817896382,-9.92553105204,0.478054745138,0.0284312123432,0
-9.6855519179,-1.53457219734,0.507151017837,0.0901180377728,1
-9.06779597467,-4.27163388434,0.864370179465,0.835809005534,1
7.00038251812,-3.93803146266,0.0173851767668,0.190515702003,0
8.01063053021,-5.80619698853,0.132336726889,0.25359939693,0
9.81858371971,-8.47423065683,0.828850238679,0.807678689042,0
-9.3702737135,-3.00155105689,0.835421870749,0.46068509076,1
-6.6272320261,-3.49980887782,0.148690104214,0.947625176358,1
-8.19099358068,-3.53327826793,0.903732118894,0.204560279455,1
-7.13672082851,-1.61312864147,0.533052502326,0.493835550119,1
6.4208449199,-8.68949099249,0.543416614023,0.127266275764,0
5.95956291228,-7.66448791136,0.652639708202,0.865097741119,0
9.78538354805,-4.17114191161,0.774128449386,0.90187314674,0
8.72267767061,-6.16615183455,0.222847152719,0.233832464165,0
10.2218335393,-4.56819979227,0.666534095079,0.342640318896,0
6.97734822923,-7.5622349183,0.255200630811,0.956871526781,0
9.44893289391,-4.94367685009,0.62000862661,0.32604070381,0
-10.0692625444,-3.94325028491,0.660956127675,0.744418578131,1
6.78124251244,-2.88264614255,0.47083106098,0.98992863558,0
-7.42143415313,-4.72314866459,0.48465109795,0.566879358434,1
6.69423190232,-3.91854659457,0.588666693398,0.953218711813,0
-9.10368351841,-2.74781344867,0.948637468015,0.807683007975,1
-7.62664698349,-2.83420764874,0.756292243148,0.597710127013,1
-9.81459984643,-2.58523639254,0.0942010256015,0.528084848789,1
3.29221162199,-4.57997023891,0.726469214932,0.111855445119,0
6.98395705348,-5.40197074861,0.50013978058,0.686457394112,0
-7.81105847032,0.0587578245315,0.148275297793,0.727408495443,1
-11.3738137949,-4.23332516218,0.525627773518,0.315247394312,1
7.99580500328,-7.28843435984,0.255403095893,0.0821793015168,0
6.73194948755,-4.02175974793,0.211594885607,0.459340892785,0
-8.37856477322,-2.50806463753,0.781607546322,0.247892656669,1
7.69084122622,-5.20734556038,0.627040586884,0.92498582332,0
-6.20623030943,-5.80733311634,0.252948002613,0.692639061914,1
-9.9464061255,-1.47376546613,0.2886809449,0.519738063512,1
7.24127562536,-6.16317545632,0.497987216599,0.0979132435608,0
-8.66302609442,-3.54212800425,0.373416720462,0.509298013297,1
6.37308971382,-7.25351433553,0.700759251833,0.234400802449,0
-8.60671265599,-2.59905021399,0.989075926814,0.265397399885,1
-8.76912801293,-3.63840128204,0.955338146777,0.0922841279572,1
6.68939586634,-4.49119520153,0.462444255349,0.813068647996,0
-11.3451160508,-3.54448634779,0.421279120355,0.748644427402,1
-10.6462552126,-5.55320900272,0.771944047668,0.0103965986866,1
4.80113911847,-8.96294194366,0.109160754533,0.110732776653,0
5.79264118912,-3.16163534365,0.4743169777,0.822179048235,0
-9.13694332307,-2.27044456208,0.652772485803,0.326715352916,1
-10.0709536945,-1.94714192198,0.826991435558,0.872625291402,1
-11.0035895901,-4.88147927611,0.066366520252,0.919593539269,1
7.72994102348,-3.52126902852,0.91245554512,0.968390792759,0
7.88113210318,-7.91938461857,0.844531572452,0.588613485719,0
-5.02457162794,-3.22406875812,0.641201212283,0.296551772484,1
-6.45637669957,-0.268758556023,0.637609912304,0.357243467692,1
-9.0683586036,-3.59102848788,0.903278862815,0.772399333535,1
-9.47996214117,-5.79422639008,0.915242435661,0.233985737746,1
-9.54305685479,-2.62856439542,0.231402477865,0.297290651885,1
-11.0694952648,-4.94901257422,0.850554698544,0.462257272715,1
6.44716500684,-8.43136574261,0.329954973849,0.784907060304,0
-9.31662441901,-3.17607670184,0.211988974243,0.990420318442,1
6.67546213759,-5.88928634206,0.499498915205,0.576600397457,0
8.29775133185,-6.78422139725,0.734379308768,0.30082116069,0
4.49737659915,-7.20537300127,0.827988064794,0.946148755292,0
5.21708840071,-6.5005623735,0.711756779877,0.887555742193,0
7.31042950832,-5.39969094311,0.977713341136,0.265146993804,0
-6.10474020564,-1.37573085572,0.965783555857,0.318178749558,1
6.66918041647,-6.14603414026,0.5354860027,0.341652425072,0
-8.92669466314,-0.316675908257,0.403464352244,0.953636580797,1
9.50869006851,-6.360911539,0.835337769852,0.622907425527,0
7.35352727328,-8.64485490939,0.0111279775428,0.412819330722,0
7.04469804733,-5.28803182757,0.549485498414,0.020538720276,0
-9.35249149237,-0.955249777727,0.0139566382403,0.632051817811,1
8.72622752527,-5.31888073879,0.775771776193,0.476004004075,0
-11.0873749878,-2.08640183214,0.349319256158,0.930102932475,1
8.67903601211,-3.31146244879,0.80011531962,0.455157690224,0
-8.00441512814,-1.07685868011,0.811627715668,0.916567080473,1
4.84932409919,-5.95935682296,0.930214911507,0.515029748611,0
-7.58467018899,-4.11418802929,0.443053686754,0.833670729701,1
-8.9566554619,-0.267242891241,0.360101980899,0.646099275852,1
-10.9426430011,-7.30388110563,0.700571281755,0.761867415427,1
9.26817408489,-6.72263881334,0.498719085106,0.81789422727,0
9.22120198892,-4.48718341805,0.185220909225,0.403688045462,0
-9.80781042755,-1.09696934812,0.928004374541,0.831875853382,1
5.33256087945,-8.0537301138,0.3300645336,0.889316134612,0
-8.73494679452,-3.35077377562,0.109371176253,0.814004898177,1
4.25873604459,-8.66954231631,0.32157910667,0.317895697669,0
7.17131189263,-6.58233218038,0.924838955337,0.429033878352,0
5.90304310341,-7.6923826456,0.0796140565795,0.219733693143,0
-9.06405577613,-2.64665731053,0.931416868112,0.200783844724,1
7.65472691822,-6.16090670513,0.565299052422,0.669773177193,0
-8.57077839246,-2.58365831511,0.255020900171,0.855772170844,1
7.93438079179,-3.87390073807,0.0406312229231,0.38547930827,0
-10.7885246513,-5.51275393694,0.341815679269,0.582793615489,1
8.14917376394,-5.45298751921,0.21474522764,0.021588045338,0
8.13218954729,-7.02444470459,0.577499294662,0.235987535422,0
6.87734212896,-7.66292563214,0.14997505641,0.668859933656,0
7.29480581671,-7.26163775386,0.328737520529,0.462028318542,0
-8.33171510913,-1.57674250513,0.0107619239222,0.629385842452,1
4.88194706828,-7.2177026243,0.550458433689,0.707063031327,0
-7.98032129615,-1.08785352367,0.383743658359,0.451583111841,1
-11.0282198505,-2.2681542256,0.0408025588908,0.373100392063,1
9.39383266672,-8.87921454513,0.671771919378,0.780225170148,0
6.59185019704,-4.51480949185,0.34077975158,0.548689769609,0
4.62212562514,-6.90183477031,0.554155954476,0.385396983582,0
-9.60851423042,-4.21186901521,0.920107680947,0.250990833928,1
6.33535386107,-6.93088407737,0.202892219254,0.512007189909,0
7.13432072803,-6.18206019689,0.957957911212,0.420292312522,0
-6.87160506283,1.68374703192,0.0285889331082,0.91279392967,1
-9.25657935699,-2.76795968976,0.612829708288,0.975536092798,1
6.33079322316,-6.46474871721,0.194638913795,0.871774474231,0
5.76265797728,-7.80930211498,0.560586755874,0.471529097676,0
-8.45659690805,-3.00909347049,0.503706106315,0.803257211163,1
5.41801706844,-5.99422437539,0.504984464819,0.114132301367,0
-7.90020479396,-3.9325163667,0.899788051925,0.510107069125,1
-8.24152443132,-3.73305081372,0.341785032448,0.483573986339,1
-9.69294206315,-1.32028905895,0.265492935615,0.957050738933,1
6.0286645115,-5.9925315968,0.906854454939,0.185045641681,0
5.78653981283,-3.34873335657,0.103244363679,0.231822827861,0
10.2389936766,-4.47354968183,0.383086947051,0.786506934338,0
7.8853421289,-6.16867567908,0.621825212074,0.601090351599,0
-10.0067389162,-3.45884297082,0.741343182592,0.750632215476,1
-10.6142103451,-2.08075080407,0.900279537449,0.923210354985,1
-8.80133196213,-2.34492392684,0.736525897653,0.933862348462,1
-4.54426152314,-3.83618676772,0.921377209337,0.308835105186,1
-6.33478467199,-1.15112880897,0.0287294213614,0.940287055269,1
7.04884126215,-7.99973453764,0.027771714101,0.551644353899,0
-8.56137308837,0.306279867947,0.36557663928,0.934418678865,1
4.58490117983,-11.6214710833,0.478211366547,0.995671653032,0
-9.91177090352,-2.62871696886,0.943874610117,0.710594477206,1
-8.86902845283,-2.06754377996,0.897559080864,0.477012158721,1
4.53668381809,-6.89311941075,0.0381696708517,0.390669341416,0
6.60602802913,-5.90825487799,0.547375891514,0.299816002343,0
-10.6820517664,-4.22001604093,0.153071607341,0.88653368527,1
-9.75697787076,-1.32596928411,0.660494722541,0.842323938995,1
-8.26024769282,-1.52559294092,0.138987816386,0.852903858106,1
6.26276712425,-5.9295070104,0.174318876356,0.411329534744,0
5.70520976276,-4.31108921104,0.00755495012527,0.18454467312,0
7.75185351342,-5.76004949706,0.792893881321,0.819820014707,0
6.51388225315,-3.82754945687,0.440120006395,0.288807483514,0
-8.00085331128,-3.59044119537,0.376480312365,0.258846997371,1
-11.5211487928,-3.48627542146,0.245805125361,0.339696079425,1
5.33173971287,-5.33021729726,0.992522670105,0.567949586855,0
-10.9856469845,-5.27772915472,0.421430031288,0.786008462991,1
-11.1369693377,-4.16419827713,0.37217943276,0.907421646193,1
-7.77644667444,-4.24789879604,0.325951150151,0.869056148757,1
-9.40255334423,-1.96672997089,0.552624883633,0.187069828477,1
-10.2575678783,-1.33753102374,0.978271366411,0.770132583373,1
6.69420075849,-7.04602063578,0.0438279295507,0.196245727249,0
8.25845743429,-7.64161841554,0.313592434169,0.117789588732,0
5.62465093104,-4.1808626568,0.480655809622,0.944586165205,0
-7.04846539863,-3.01576253478,0.541625690379,0.978873403638,1
-8.87288310142,-5.22537477721,0.751544868548,0.878427270541,1
8.08519490473,-5.22467751842,0.595634648812,0.162396491907,0
-8.24384013545,-2.89481961071,0.408075342626,0.805755221416,1
5.59885245255,-8.14164525912,0.411413142441,0.241462650785,0
-10.8935364242,-1.09943338018,0.390366076528,0.222967141294,1
-10.3460968775,-0.0271130454493,0.82329462542,0.818413907681,1
5.73631112742,-4.64633015728,0.516951305276,0.11962901813,0
-11.473803312,-4.78077141498,0.62522651349,0.0102892446195,1
5.9801938398,-5.736290387,0.533534874277,0.380591429298,0
5.93303198157,-8.38019975148,0.604415205948,0.959703111824,0
-9.1171899954,-3.16166442796,0.202798181266,0.138961726354,1
-10.442139934,-2.09471287575,0.752432261742,0.0526710071809,1
10.1682521487,-8.00933334618,0.692741827934,0.761934339357,0
6.9755611856,-7.15746042685,0.443988365,0.728236970946,0
7.73484074081,-7.83641435797,0.562444797123,0.955442986829,0
-10.8143756442,-3.51007258294,0.210826288494,0.475268007242,1
-11.4546905287,-1.95344870084,0.450251598577,0.854603888772,1
-7.32138140357,-3.58554771936,0.703958713562,0.466410752205,1
6.49462392209,-8.60403811974,0.846637726176,0.0450296528359,0
8.67410113543,-7.09474143504,0.792141563536,0.604294070153,0
5.646367826,-4.5834197024,0.0165324601083,0.0542433537455,0
-7.6799990707,-3.44224461653,0.687468074399,0.416275085573,1
10.0761437629,-8.21575714026,0.703329278356,0.527534766505,0
-8.57927670825,-2.26717899306,0.226544994492,0.0723364289151,1
-9.02779648548,-2.09874009797,0.938328998929,0.478847930936,1
6.85279237816,-7.86896041726,0.360779368263,0.439871932708,0
5.4653678775,-7.05004211477,0.300126164942,0.216551583049,0
-9.60697412269,-3.43778693036,0.767457047058,0.454440177763,1
-8.90257185822,-4.64946607665,0.973727382481,0.910176977815,1
6.39612128258,-7.5226025675,0.177170754484,0.021620856478,0
-11.0116565687,-2.23736108738,0.677708668721,0.733463784143,1
7.69471710687,-6.27855432367,0.949453918657,0.999432467404,0
8.35436538867,-7.7924351874,0.158357179569,0.864358770464,0
-8.68044535226,0.100495274119,0.83120701412,0.358127602302,1
-8.49589218924,-3.33770671087,0.0479622632293,0.415636813595,1
5.02845643126,-6.05725518659,0.673841855307,0.780969175083,0
-8.64624862767,-4.38132780121,0.255044683459,0.0478011148378,1
4.9619485046,-8.13028435728,0.200220118163,0.603970242861,0
-12.1781310626,-3.17547309063,0.393919319961,0.755525010921,1
6.2040296003,-6.56697970108,0.892396741119,0.101107386579,0
-8.2407506443,-3.79814130691,0.5771117426,0.531784391956,1
7.5089230118,-2.75780662964,0.446819505133,0.0234768449429,0
-8.09323070057,-1.87523786656,0.204649034433,0.439134737742,1
-6.59802086928,-5.01287886907,0.110620154707,0.0900131212042,1
5.42041378056,-5.71146773381,0.623361553181,0.210910267768,0
-7.66733671951,-6.16222483608,0.105795129207,0.145589801618,1
8.35907628403,-7.5012096433,0.834134994637,0.0308338139284,0
6.13165904588,-8.24159379302,0.520618387168,0.104109199048,0
-8.29977174775,-1.76843895456,0.801861297405,0.77406880886,1
-11.8592106504,-1.58658162908,0.123530366744,0.346110962481,1
5.28453025471,-4.6653957325,0.802103271287,0.0241868567747,0
-10.1419057021,-3.75599183711,0.312040703625,0.281576628009,1
-11.3832666696,-4.40041486163,0.0608818974989,0.176253164021,1
7.19414170556,-7.35665891978,0.674650626714,0.911927495347,0
-8.89921225248,-1.86676207666,0.0845545931066,0.492731414569,1
6.03637955585,-6.72190320233,0.0679615939136,0.795524306342,0
8.59294729005,-7.31785461896,0.836248967253,0.777716796571,0
-11.0875062856,-4.03775153898,0.41512216796,0.0893580047792,1
8.66070813995,-7.57320727594,0.259902153126,0.0301591071029,0
-7.65052771421,-3.19524191808,0.987201311608,0.916471660072,1
-8.46074215709,-5.69329915253,0.657561163419,0.638188360354,1
9.39018406501,-7.88442754655,0.855736869287,0.699218240509,0
-8.21234881068,-1.36629625162,0.260032615996,0.972663836372,1
-8.80021749638,-2.68267674444,0.296873062885,0.22717125054,1
-8.22733471978,-2.35448756592,0.512417041726,0.162559937984,1
7.24186632035,-7.39923236258,0.183168538484,0.966448727585,0
6.8466524987,-5.30388821578,0.545969543672,0.96102431199,0
6.14531667553,-8.77950465502,0.4886869496,0.487348338935,0
-5.8702088497,-1.98487032641,0.181747645605,0.858621449186,1
-7.64992878677,-4.28597882217,0.395451617091,0.0254011668921,1
-7.53328998042,-1.55929046911,0.0162990301162,0.644638061335,1
-10.6289968586,-0.994778371873,0.347643806651,0.483648183655,1
-6.9525191281,-3.4212770498,0.370152164517,0.735218229678,1
5.0501969522,-7.34346715499,0.445050659129,0.899947307427,0
9.94376249808,-6.09254945388,0.872892813119,0.110789764091,0
5.95312818955,-6.11773489723,0.957720602945,0.64774767174,0
7.73052910608,-4.70247687356,0.102625175749,0.920386453438,0
5.42260565797,-5.50615925177,0.471927311649,0.884204418744,0
7.09688699995,-4.85442487107,0.0341851512008,0.9583550372,0
8.16308730864,-5.46395380682,0.805360495599,0.571289047573,0
-8.89503345978,-1.94346485573,0.0840821326348,0.55820591036,1
-7.38191032628,-2.97518038586,0.859831383005,0.745904288796,1
7.20798136915,-6.40773852935,0.667769001427,0.354779335889,0
-10.1808656241,-2.27421335127,0.472818181811,0.399331669271,1
-6.87965099972,-3.63934736557,0.142629990755,0.217305852293,1
-10.3100674286,-4.51073740018,0.821763254151,0.933837589042,1
6.12888628933,-5.52299546635,0.0137503450013,0.890730919656,0
9.38297768224,-6.66415882288,0.386559226753,0.281550498019,0
7.73002612043,-7.06417763247,0.860815126014,0.704669604997,0
-8.95077122417,-4.77798440083,0.499323154823,0.430313503424,1
6.52121918738,-6.5892456512,0.420687136912,0.851533455145,0
-8.47947311316,-4.51941931711,0.910275087403,0.109434165628,1
-10.9800061057,-4.402994651,0.244216455917,0.676574103255,1
-8.48549113135,-3.32682502794,0.719872119776,0.988219144646,1
-8.16411917565,-1.11057936282,0.199895349997,0.198940854245,1
6.55214564428,-7.50240991896,0.502958416679,0.831826488895,0
10.2606934994,-6.13737089167,0.333954379875,0.073520843777,0
-9.93011919192,-2.38133731588,0.591022925713,0.286199958422,1
5.82592963069,-5.47473234226,0.223361076318,0.463868298986,0
-10.2171272237,-2.96319284077,0.211463885987,0.771983141075,1
-7.50969526336,-0.563205590769,0.58758867723,0.33737972699,1
-9.11567429401,-0.0624929074544,0.422800478797,0.389707338663,1
6.94543783839,-6.86869578957,0.939378375706,0.94717283005,0
-8.36195482634,-2.89224965587,0.516962285167,0.68733253628,1
-6.57933675916,-3.99083633833,0.643776344563,0.191805920639,1
-9.73042550212,-3.2290658769,0.280347692504,0.638797373233,1
7.48013421577,-8.09137223891,0.290552311711,0.619473764515,0
-8.19354564803,-2.34001139169,0.333674481265,0.242969679168,1
-7.09346272132,-4.05738650529,0.253789597931,0.64623242028,1
8.51087208511,-6.47041223218,0.682012862853,0.795701678099,0
-7.83065936335,-3.60630129497,0.239484567404,0.0032827232123,1
-9.06136868993,-1.797002452,0.187900056223,0.437159335885,1
7.63965176261,-5.55138057119,0.90412078826,0.119578690879,0
-7.74345928284,-1.88199252871,0.948071246851,0.828465246611,1
-6.15572446663,-1.42606067598,0.640138668169,0.92953443275,1
-11.791398933,-2.77546681257,0.849464675596,0.783586775692,1
5.13325295204,-5.85057551067,0.240374419554,0.303733051976,0
6.74939575118,-6.01885437036,0.907145988902,0.657443155908,0
6.51859886714,-7.13270405951,0.944165241199,0.000602696790585,0
-8.26601505875,-3.60453280766,0.777867238276,0.535328036363,1
-7.13307440776,-1.85345612793,0.874721723232,0.285595656368,1
4.83815782576,-8.33500159048,0.854358190932,0.175580365332,0
-7.54515940119,-4.51959097178,0.528174520287,0.39539389477,1
-10.3412683313,-2.12351022161,0.755069606616,0.974497459107,1
8.52738912496,-6.36063150902,0.869489979402,0.721662626623,0
6.84904654117,-5.82899673422,0.283827752172,0.0401276667425,0
7.88267498663,-7.98571125528,0.185584954937,0.176657664176,0
5.34795201074,-4.27716793821,0.106383920983,0.424115553707,0
-9.62808234395,-4.03951306682,0.281625895747,0.312171403839,1
8.80575241743,-7.33901585606,0.522733585176,0.850700408484,0
9.48946215105,-6.89182276998,0.705443645269,0.547205774302,0
5.29291009781,-5.23039008318,0.39406952152,0.167198947591,0
-8.14255705381,-3.3006506069,0.106147856046,0.0855559014297,1
5.91989973749,-5.64631525572,0.966827538731,0.605616360542,0
7.15888966318,-8.12823743072,0.380341458423,0.587816655013,0
6.40775356487,-5.86236542082,0.695441072612,0.121451627555,0
-9.42122442234,-1.9166686689,0.397860255458,0.640402586295,1
8.78700675058,-4.68833749039,0.989825488967,0.618384930565,0
-8.48031873421,-2.70551898298,0.0617350491628,0.85833002811,1
-7.71241280704,-1.5833200896,0.0546781128761,0.375586607132,1
-9.87850624795,-1.59100920148,0.451125341618,0.170798881911,1
5.47370635472,-2.41486513731,0.878467999674,0.226814402317,0
-9.16425492564,-2.86405069319,0.571022133962,0.0314204918006,1
6.01871671441,-5.99067373311,0.244690850269,0.121231022893,0
7.31724998677,-7.15668356789,0.564432501867,0.159356530163,0
6.06786523603,-4.94971757006,0.691119310394,0.565418353379,0
-9.63601747973,-0.538543181418,0.384244418481,0.253117016275,1
6.63185796975,-4.14539417358,0.976127147183,0.344463608736,0
-8.87639410802,-2.79037799009,0.95279511451,0.727984203122,1
-9.61997516025,-1.77851413253,0.638124049715,0.439311392477,1
8.46358839518,-6.13371734629,0.143889357959,0.680703508539,0
-11.2498199134,-3.27330626052,0.213126320176,0.49243761528,1
7.72268627929,-7.02883480011,0.901213638736,0.88258914156,0
6.6655959027,-5.71566496098,0.69218006626,0.67476863648,0
-7.55133798823,-3.98246047599,0.8385417163,0.453352191427,1
4.5762687461,-5.63776647156,0.452293208816,0.322654620351,0
5.6808276115,-9.18379787492,0.00728705590633,0.42103156346,0
3.99567376571,-6.56016439321,0.258234668412,0.165643828073,0
-9.20834014861,-2.35447561115,0.71816369966,0.893183342511,1
-9.40765531803,-3.19194320056,0.866913697314,0.178769591981,1
4.77402674695,-7.53083844876,0.553498595358,0.58809565108,0
-10.0881012243,-2.36692646697,0.135833285817,0.740838079996,1
7.15172416526,-5.11826668555,0.952913575605,0.989733842669,0
-10.928744406,-2.49365660872,0.574656596309,0.518952521771,1
-8.69383378748,-3.72175270569,0.755674955362,0.353115800731,1
3.17418031982,-7.09956009577,0.895098135246,0.332033292303,0
-6.98140285355,-3.67138180607,0.889780784004,0.476896221879,1
-9.6211580817,-1.52775169419,0.722761826982,0.21412561156,1
5.6785137285,-4.39720835123,0.353650185814,0.0840645397986,0
8.30072639019,-5.63639567786,0.369285954936,0.527205161352,0
8.06743691561,-6.62981037607,0.0969778352853,0.808844526995,0
5.67394326488,-4.3337355982,0.227052620857,0.0654194622433,0
-7.75058783106,-3.24099316783,0.712080093075,0.76129357646,1
-10.748287101,-4.45572484262,0.38408762281,0.529528551624,1
8.7680066678,-7.99833029351,0.318722306072,0.88863135157,0
-9.15033384537,-1.23643727045,0.0287182336864,0.794549620996,1
6.60192781814,-6.68772213653,0.343445231304,0.773686485383,0
-8.1530561883,-4.56604771969,0.645088816364,0.127771231076,1
9.94812019832,-6.82688996224,0.143697509276,0.254307878282,0
8.7758186311,-5.39045246488,0.793035222569,0.517396440136,0
7.74601316563,-6.76455964708,0.454342664125,0.592268996413,0
-6.53043479976,-2.02164819685,0.950827468717,0.0215500372093,1
7.22908503194,-6.28185933317,0.102326585267,0.592036905714,0
-9.81422424706,-2.62666945519,0.314101513042,0.253949162171,1
-7.68008888335,-4.03834176928,0.535716090727,0.628809659844,1
-8.56121391437,-2.14785080761,0.213567329613,0.134660429462,1
-9.40128275998,-2.91330871277,0.675700794165,0.04774764869,1
3.89729420472,-6.42851046383,0.5467348952,0.659784251038,0
-8.55302526109,-0.287909541846,0.362549950846,0.104393224439,1
6.48894391899,-6.50354889792,0.1594396144,0.668705540001,0
-10.1288569295,-0.211435518112,0.356609917846,0.0495843033487,1
6.44599040652,-4.83747827215,0.151340678418,0.600302111246,0
8.35284159518,-7.58971690444,0.965701712304,0.318541493318,0
8.85129938413,-5.28243875007,0.970042163287,0.951668913063,0
-6.95436685953,-2.77787319462,0.207062519117,0.141974196618,1
-10.1585363591,-5.58213231052,0.956538959902,0.79736213493,1
6.85939145137,-7.59091265184,0.86298048049,0.671536594276,0
4.49301915671,-6.04897373317,0.743753391295,0.406173253866,0
-10.8759290799,-2.67968024468,0.626659634767,0.274715389573,1
7.49985781223,-9.20985124266,0.860870360915,0.318326124353,0
8.70821526564,-5.69937790827,0.348661777875,0.5655505402,0
5.32904316631,-6.04003165474,0.962910088799,0.346334153412,0
4.68374645338,-9.22632172791,0.652925303057,0.0328844039015,0
-10.7363584114,-0.847796134779,0.380647114024,0.242699762653,1
-6.85566445369,-0.039756960924,0.670566956547,0.265971336393,1
-10.2629600177,-4.525152129,0.523698619332,0.99032179266,1
3.29421602818,-5.28006053135,0.226065944949,0.857889410055,0
-8.60336139487,-2.6093874041,0.109261807695,0.0911639629915,1
4.00047264255,-6.17408843719,0.544865100001,0.862668647891,0
-9.56856867498,-1.90459673674,0.759586873091,0.647371298395,1
-9.92880942602,-3.75183368973,0.239570815122,0.449525541339,1
8.89644607978,-4.66158271359,0.286421671597,0.608464199651,0
5.40439584563,-6.7017568411,0.0971603863654,0.814212078935,0
