X,Y,cls
-0.5169922322753806,0.7793197814527695,1
-0.29133307588682955,-0.8541600411499812,0
0.929192902410195,0.26773302190704595,1
0.6648438875353109,-0.23747995902094754,0
-0.3540062933255821,-0.9884610805054086,0
0.9257080508319904,-0.18097366077976895,0
-0.828458114509949,-0.6897821187955122,0
-0.33161934104252055,0.1729303001733049,1
-0.5129287338054405,0.9395174600232674,1
-0.19521930594177928,0.8325215620850377,1
0.6647544929045341,-0.12940646310629744,0
-0.13235281886186745,0.9447926655601817,1
-0.04811638166289778,0.864803468049812,1
0.784741230349866,0.20233063597708845,1
-0.6975132321949593,0.6469221323820593,1
-0.7663211939826586,0.010348069495211165,1
0.8845895686869787,-0.3236990105058377,0
-0.26522183521609866,-0.7874387087105104,0
0.28710536992115077,-0.14629581597516927,0
0.23557628165145283,0.5911149177258785,1
-0.41537141871010985,-0.0010925968070578662,0
0.9022474916906675,-0.07049821254981792,0
0.4961303057271338,-0.20388094220586672,0
0.9330293148714255,-0.07511324062657154,0
0.13850828403311977,0.9978478362030345,1
-0.14138443444435578,-0.41750205876609137,0
-0.0038921183173423746,-0.9792652740764243,0
0.8389594125491155,-0.6279935124323734,0
-0.1548727367690439,-0.6029078004396238,0
-0.7863323919856329,0.17425895701157446,1
-0.6484774493886045,-0.01649237841037432,0
0.43152089195484256,0.43739259357497096,1
0.6369195046707028,0.5515797992994267,1
0.8199778665198643,-0.42756202673772514,0
-0.8610645306012017,0.4854379823582491,1
-0.19871968019585706,-0.5526785695033416,0
-0.500738374059029,0.1005942549396619,1
0.0839373124158862,0.18424371943814033,1
-0.263389867588965,0.8493913656415208,1
-0.2012565731107514,0.6146668921086063,1
-0.5317414059755114,-0.8292473787373222,0
-0.21451100254539202,-0.2676519565062945,0
-0.6818401313114537,-0.1346157150998819,0
0.6122410378747087,-0.02525405318225804,0
0.7721292750065527,0.9350508035078406,1
-0.349971574622044,-0.49603583655126315,0
0.6360197634656042,0.8216433434279442,1
-0.27250378987979085,0.5512340814783763,1
-0.922930490668886,0.33178391709592714,1
0.7364382613957177,0.3753039016628177,1
-0.8929782879876975,-0.44263513425835654,0
-0.1921150592158043,-0.011305768325709398,0
-0.9899237536757239,0.6004050216624834,1
0.9794337876368127,-0.357075429921172,0
-0.8311221946048812,-0.7024776632616667,0
0.7721306863596189,-0.9918041630384475,0
-0.221941189312717,0.8824812156888864,1
0.2813563733327151,-0.7446990112897425,0
-0.4441565047184173,-0.5127342750145412,0
-0.5548506990692661,0.20597616820846487,1
-0.2568689917113205,-0.05377788015367724,0
0.2685407277795093,0.3157451686646413,1
-0.30518089232793044,0.9440750215313549,1
0.07987370325445964,0.04713616111374308,1
0.6312826160607263,-0.17609681674375843,0
0.9561065719530673,-0.43107979755085446,0
0.8707621872719755,-0.6102287396977815,0
0.5345786395196224,0.14202680232439424,1
-0.18689737755289526,0.7474470950382128,1
0.48408213610166584,0.5769530413183708,1
0.24406502801526098,-0.26821412204551964,0
0.9555930998728077,-0.6336684424613004,0
0.7779739316937635,0.3415152513998829,1
-0.3831348872435332,0.07562108734241857,1
0.44081496054410674,0.12003134603264054,1
-0.4645364614527807,-0.4201613409288425,0
-0.8273746137720805,0.6420128221096997,1
0.48185643492164854,0.4983036461663881,1
-0.9806779657175588,-0.12301664571667748,0
-0.6326880595514301,-0.05019976088779332,0
-0.16743521133219152,-0.5351666846505536,0
-0.08082230468391693,0.13623293745743426,1
-0.7668273426311738,0.6966175309020415,1
-0.9034237914275809,0.029132960223637205,1
0.39828567175774743,0.34085496474007915,1
-0.32761652577945677,0.5821752276309735,1
0.7149391914152281,0.7702205232534589,1
-0.9604003584451797,0.696043482651117,1
0.8993681463572225,0.7552078246107394,1
-0.18135430378534334,-0.2996009433022573,0
-0.6095392821158534,-0.0622891396684091,0
0.7415950842327117,0.2686381081923368,1
-0.6996610649459514,0.5639589577159638,1
0.16024767776068582,0.8717679476957099,1
0.01577940641403197,-0.408218097719544,0
-0.005257076184827403,0.94218949472339,1
0.7338087769797628,0.044569526090227685,1
-0.7699478922137297,-0.31622929718446224,0
0.05207343586479918,-0.6659042677022777,0
0.47053669567318646,-0.04268530151960093,0
-0.1063196942954685,-0.216415065957819,0
-0.7984531654194966,-0.04654015648065535,0
-0.9676389539542252,0.6573446227913569,1
-0.03487190334699797,-0.03076899014939083,0
0.993709655805445,-0.5028322008610193,0
-0.5502227150473475,0.69909294741417,1
0.7051924977004087,-0.8819265595004588,0
0.8010105668262137,-0.1735027617092848,0
0.6120372140357286,0.766790087285073,1
0.8361956801216965,-0.1580627583212657,0
-0.7035188320059196,0.05935887044857435,1
-0.7446731407665568,-0.5063344000491481,0
0.17505538028390966,0.6146432431009325,1
0.24297070910642038,-0.5809297260108117,0
-0.7007543764027346,0.008880949600272414,1
-0.39686596678392094,0.8872928623142886,1
0.38180134107121844,0.35994155574690856,1
0.259074274282149,-0.47344432615525944,0
